41 0 1 6 0 1 1 0 3 1 1 999 0 1 -1.8 93.075 -47.1 1.453 5099.1
36 0 0 3 0 1 0 0 10 2 2 999 0 1 -0.1 93.2 -42 4.12 5195.8
56 0 1 2 0 0 0 0 7 2 2 4 1 2 -2.9 92.201 -31.4 0.879 5076.2
38 9 1 5 0 0 1 0 2 3 2 999 0 1 -1.8 92.843 -50 1.757 5099.1
41 2 1 6 0 1 0 0 10 1 1 999 0 1 -0.1 93.2 -42 4.153 5195.8
29 1 2 5 0 1 1 0 2 1 1 999 0 1 -1.8 93.369 -34.8 0.652 5008.7
38 4 0 3 0 1 0 0 10 3 3 999 0 1 -0.1 93.2 -42 4.076 5195.8
31 1 1 1 2 2 2 1 4 4 1 999 0 1 1.1 93.994 -36.4 4.859 5191
43 0 2 3 0 0 0 1 5 0 2 999 0 1 1.4 94.465 -41.8 4.961 5228.1
32 0 1 6 0 0 1 0 7 1 3 999 0 1 1.4 93.444 -36.1 4.965 5228.1
29 0 2 5 0 0 0 1 10 4 4 999 1 0 -0.1 93.2 -42 4.021 5195.8
35 1 1 3 0 0 0 0 4 2 1 999 0 1 -1.8 92.893 -46.2 1.334 5099.1
36 0 2 6 0 1 0 0 10 2 1 999 0 1 -0.1 93.2 -42 4.12 5195.8
79 5 1 0 0 1 0 0 10 1 1 3 1 2 -3.4 92.649 -30.1 0.715 5017.5
57 9 0 2 0 0 0 1 5 3 1 999 0 1 1.4 94.465 -41.8 4.866 5228.1
49 1 1 2 2 0 0 0 7 0 5 999 0 1 1.4 93.444 -36.1 4.963 5228.1
33 7 2 3 0 1 0 0 4 3 1 999 1 0 -1.8 92.893 -46.2 1.266 5099.1
35 0 2 6 0 1 0 0 3 3 2 999 0 1 -1.8 93.749 -34.6 0.659 5008.7
53 9 1 1 2 1 0 0 4 1 4 999 0 1 -1.8 92.893 -46.2 1.291 5099.1
45 9 1 5 0 1 0 0 7 0 4 999 0 1 1.4 93.444 -36.1 4.963 5228.1
57 4 1 0 2 0 1 0 6 3 1 999 0 1 1.4 93.918 -42.7 4.963 5228.1
24 7 2 3 0 1 0 0 3 1 1 999 0 1 -1.8 93.075 -47.1 1.423 5099.1
54 5 2 0 2 0 0 1 5 2 1 999 0 1 1.4 94.465 -41.8 4.962 5228.1
31 0 2 3 0 1 0 0 8 4 1 999 0 1 -3.4 92.379 -29.8 0.773 5017.5
43 0 1 3 0 0 0 0 10 1 1 999 0 1 -0.1 93.2 -42 4.153 5195.8
57 9 1 6 2 0 1 1 4 0 5 999 0 1 1.1 93.994 -36.4 4.857 5191
53 3 0 1 2 2 2 1 4 4 2 999 0 1 1.1 93.994 -36.4 4.855 5191
37 7 2 3 0 0 0 0 6 3 6 999 0 1 1.4 93.918 -42.7 4.968 5228.1
39 2 1 5 0 2 2 0 10 3 3 999 0 1 -0.1 93.2 -42 4.076 5195.8
42 9 2 3 0 0 0 1 4 1 6 999 0 1 1.1 93.994 -36.4 4.857 5191
28 0 2 6 0 0 1 0 6 4 2 999 0 1 1.4 93.918 -42.7 4.963 5228.1
30 1 1 2 0 1 0 0 6 2 1 999 0 1 1.4 93.918 -42.7 4.962 5228.1
35 1 1 2 0 1 0 0 4 2 2 999 1 0 -1.8 92.893 -46.2 1.334 5099.1
26 2 1 5 0 1 0 0 6 1 1 999 0 1 1.4 93.918 -42.7 4.962 5228.1
57 7 0 7 0 0 0 0 4 4 4 999 0 1 -1.8 92.893 -46.2 1.313 5099.1
30 9 2 5 0 1 0 0 7 2 2 999 0 1 1.4 93.444 -36.1 4.964 5228.1
34 0 2 6 0 1 0 1 7 1 1 999 0 1 -2.9 92.201 -31.4 0.859 5076.2
57 9 1 5 0 1 0 0 10 4 1 999 0 1 -0.1 93.2 -42 4.021 5195.8
24 0 1 6 0 1 0 0 6 2 1 999 0 1 1.4 93.918 -42.7 4.963 5228.1
33 9 1 6 0 0 0 0 4 3 3 999 0 1 -1.8 92.893 -46.2 1.327 5099.1
25 8 2 3 0 0 0 0 3 2 1 999 0 1 -1.8 93.075 -47.1 1.415 5099.1
47 9 1 6 0 0 0 0 10 4 2 999 0 1 -0.1 93.2 -42 4.021 5195.8
42 1 1 0 2 0 0 1 5 3 2 999 0 1 1.4 94.465 -41.8 4.866 5228.1
48 9 0 5 0 1 0 1 6 2 7 999 0 1 1.4 93.918 -42.7 4.963 5228.1
69 2 1 6 0 1 0 0 7 1 1 999 1 0 -2.9 92.201 -31.4 0.883 5076.2
34 1 1 0 0 1 0 1 4 4 7 999 0 1 1.1 93.994 -36.4 4.855 5191
36 9 2 6 2 0 0 1 4 4 4 999 0 1 1.1 93.994 -36.4 4.857 5191
25 8 2 7 0 0 0 1 6 0 3 999 0 1 -2.9 92.469 -33.6 1.048 5076.2
37 4 1 6 0 1 0 1 5 2 3 999 0 1 1.4 94.465 -41.8 4.962 5228.1
36 1 1 2 0 1 0 1 4 0 2 999 0 1 1.1 93.994 -36.4 4.857 5191
55 3 1 0 0 0 0 0 6 2 7 999 0 1 1.4 93.918 -42.7 4.957 5228.1
33 0 1 6 0 1 0 0 10 3 1 999 0 1 -0.1 93.2 -42 4.076 5195.8
38 9 2 5 2 1 0 1 4 3 1 999 0 1 1.1 93.994 -36.4 4.86 5191
30 1 2 2 0 1 0 1 4 4 1 999 0 1 1.1 93.994 -36.4 4.855 5191
31 1 1 2 0 0 0 1 5 0 21 999 0 1 1.4 94.465 -41.8 4.96 5228.1
43 9 2 5 0 1 0 0 6 1 3 999 0 1 1.4 93.918 -42.7 4.962 5228.1
35 0 1 3 2 0 1 0 6 0 2 999 0 1 1.4 93.918 -42.7 4.962 5228.1
47 4 1 3 0 0 0 0 4 0 1 999 0 1 -1.8 92.893 -46.2 1.244 5099.1
35 10 1 6 0 0 0 1 5 4 2 999 0 1 1.4 94.465 -41.8 4.967 5228.1
50 1 1 5 0 1 0 0 10 3 1 999 0 1 -0.1 93.2 -42 4.076 5195.8
58 4 2 6 0 0 0 0 4 4 1 999 0 1 -1.8 92.893 -46.2 1.313 5099.1
54 4 1 1 0 0 0 1 5 2 3 999 0 1 1.4 94.465 -41.8 4.962 5228.1
39 9 1 5 2 0 0 1 5 2 1 999 0 1 1.4 94.465 -41.8 4.962 5228.1
37 0 1 6 0 0 0 1 4 0 1 999 0 1 1.1 93.994 -36.4 4.857 5191
39 9 1 6 0 1 0 1 4 0 3 999 0 1 1.1 93.994 -36.4 4.857 5191
44 1 1 1 2 1 0 1 4 4 3 999 0 1 1.1 93.994 -36.4 4.859 5191
52 10 1 3 2 1 0 1 4 0 1 999 0 1 1.1 93.994 -36.4 4.857 5191
35 4 1 6 0 1 1 1 4 2 1 999 0 1 1.1 93.994 -36.4 4.859 5191
53 9 1 3 0 1 0 1 4 2 1 999 0 1 1.1 93.994 -36.4 4.856 5191
39 6 2 6 0 0 0 1 4 1 1 999 0 1 1.1 93.994 -36.4 4.856 5191
53 0 1 3 0 0 1 0 7 2 3 999 0 1 1.4 93.444 -36.1 4.964 5228.1
24 8 2 3 0 1 0 1 5 4 1 999 0 1 -2.9 92.963 -40.8 1.268 5076.2
46 6 1 0 0 0 1 0 7 3 1 999 0 1 1.4 93.444 -36.1 4.968 5228.1
26 4 2 6 0 0 0 0 4 1 2 999 1 0 -1.8 92.893 -46.2 1.344 5099.1
40 3 1 3 2 1 0 1 5 0 7 999 0 1 1.4 94.465 -41.8 4.961 5228.1
46 0 1 2 0 1 1 0 7 1 4 999 0 1 1.4 93.444 -36.1 4.965 5228.1
32 4 2 6 0 1 0 0 4 3 3 999 0 1 -1.8 92.893 -46.2 1.266 5099.1
41 1 1 0 0 1 0 0 4 1 1 999 2 0 -1.8 92.893 -46.2 1.344 5099.1
51 0 0 3 0 1 0 0 10 1 1 3 7 2 -1.1 94.767 -50.8 1.049 4963.6
40 1 1 2 0 1 0 0 6 4 2 999 0 1 1.4 93.918 -42.7 4.963 5228.1
53 0 0 6 0 1 0 0 7 4 2 999 0 1 1.4 93.444 -36.1 4.964 5228.1
29 7 1 3 2 2 2 0 4 2 2 999 0 1 -1.8 92.893 -46.2 1.334 5099.1
35 0 1 6 0 0 0 0 6 3 10 999 0 1 1.4 93.918 -42.7 4.968 5228.1
36 4 1 6 0 0 0 0 10 2 2 999 0 1 -0.1 93.2 -42 4.12 5195.8
44 2 1 5 0 0 0 1 4 0 1 999 0 1 1.1 93.994 -36.4 4.858 5191
77 5 1 0 0 1 0 0 8 3 1 999 0 1 -1.1 94.199 -37.5 0.879 4963.6
39 0 1 3 0 0 0 0 6 2 6 999 0 1 1.4 93.918 -42.7 4.963 5228.1
31 0 2 3 0 0 0 0 8 4 2 3 2 2 -1.1 94.199 -37.5 0.883 4963.6
32 9 1 5 0 0 0 0 4 4 2 999 1 0 -1.8 92.893 -46.2 1.313 5099.1
42 9 1 6 0 0 0 0 6 2 3 999 0 1 1.4 93.918 -42.7 4.963 5228.1
48 7 0 3 0 1 0 0 6 0 2 999 0 1 1.4 93.918 -42.7 4.96 5228.1
42 0 1 6 0 1 0 0 7 3 2 999 0 1 1.4 93.444 -36.1 4.963 5228.1
46 6 1 2 2 1 1 1 4 0 1 999 0 1 1.1 93.994 -36.4 4.857 5191
46 7 1 7 0 1 1 0 7 4 1 999 0 1 1.4 93.444 -36.1 4.964 5228.1
45 4 2 6 0 0 1 1 6 3 3 999 0 1 1.4 93.918 -42.7 4.966 5228.1
44 1 2 5 2 0 0 1 4 0 2 999 0 1 1.1 93.994 -36.4 4.857 5191
38 1 2 7 0 1 0 1 9 1 1 999 1 0 -0.1 93.798 -40.4 4.968 5195.8
35 6 1 6 0 1 0 0 10 2 1 999 0 1 -0.1 93.2 -42 4.12 5195.8
29 9 1 6 0 0 0 0 5 2 2 999 0 1 -2.9 92.963 -40.8 1.26 5076.2
28 8 2 7 0 0 0 0 7 3 4 999 1 0 -2.9 92.201 -31.4 0.829 5076.2
36 7 1 3 0 1 1 1 5 3 2 999 0 1 1.4 94.465 -41.8 4.958 5228.1
22 6 2 5 0 1 0 0 9 2 1 999 0 1 -1.1 94.601 -49.5 0.959 4963.6
22 1 2 2 0 1 0 1 4 1 1 999 0 1 1.1 93.994 -36.4 4.857 5191
31 1 1 2 0 1 0 0 4 0 1 999 1 0 -1.8 92.893 -46.2 1.299 5099.1
38 7 0 1 0 0 0 1 5 1 2 999 0 1 1.4 94.465 -41.8 4.864 5228.1
31 10 0 0 0 1 0 1 5 1 1 999 0 1 1.4 94.465 -41.8 4.864 5228.1
35 9 0 5 0 1 1 0 5 2 1 999 0 1 -1.7 94.055 -39.8 0.739 4991.6
52 3 0 2 2 0 0 0 6 0 2 999 0 1 1.4 93.918 -42.7 4.96 5228.1
29 1 1 2 2 0 1 1 5 3 3 999 0 1 1.4 94.465 -41.8 4.866 5228.1
60 6 1 5 2 1 0 1 5 4 4 999 0 1 1.4 94.465 -41.8 4.959 5228.1
49 0 0 6 0 1 0 0 3 3 3 999 0 1 -1.8 93.075 -47.1 1.365 5099.1
39 3 2 6 2 0 0 1 6 1 9 999 0 1 1.4 93.918 -42.7 4.961 5228.1
27 1 1 2 0 0 0 1 4 2 1 999 0 1 1.1 93.994 -36.4 4.857 5191
37 0 1 3 0 0 0 1 4 0 2 999 0 1 -1.8 92.893 -46.2 1.299 5099.1
41 0 1 3 0 0 0 1 4 1 1 999 0 1 1.1 93.994 -36.4 4.857 5191
35 1 0 2 0 0 0 0 4 4 1 999 1 0 -1.8 92.893 -46.2 1.25 5099.1
28 0 2 2 0 0 0 1 5 0 2 999 0 1 1.4 94.465 -41.8 4.961 5228.1
41 9 1 6 0 0 0 1 5 1 2 999 0 1 1.4 94.465 -41.8 4.961 5228.1
41 4 1 6 2 1 0 1 4 0 1 999 0 1 1.1 93.994 -36.4 4.858 5191
64 5 1 0 0 2 2 1 11 2 8 999 0 1 -3 92.713 -33 0.715 5023.5
60 5 1 6 2 0 0 0 7 0 1 999 0 1 1.4 93.444 -36.1 4.97 5228.1
72 5 1 7 0 0 0 0 8 3 1 999 0 1 -3.4 92.379 -29.8 0.809 5017.5
45 1 1 1 0 0 0 0 10 3 3 999 0 1 -0.1 93.2 -42 4.076 5195.8
41 7 1 3 0 1 1 0 4 2 8 999 0 1 -1.8 92.893 -46.2 1.281 5099.1
49 9 2 5 0 1 0 0 5 0 1 3 1 2 -2.9 92.963 -40.8 1.215 5076.2
35 6 2 6 0 1 1 0 8 1 1 999 1 0 -1.1 94.199 -37.5 0.881 4963.6
34 0 2 6 0 1 0 1 4 3 5 999 0 1 1.1 93.994 -36.4 4.86 5191
35 9 2 5 0 1 0 0 7 3 1 999 0 1 1.4 93.444 -36.1 4.963 5228.1
31 2 3 6 0 1 0 1 9 3 4 999 1 0 -3.4 92.431 -26.9 0.722 5017.5
37 9 1 5 0 1 0 0 7 0 2 999 0 1 1.4 93.444 -36.1 4.963 5228.1
29 4 2 6 0 0 0 0 7 1 1 999 0 1 1.4 93.444 -36.1 4.963 5228.1
46 9 1 2 0 0 0 0 10 1 1 999 0 1 -0.1 93.2 -42 4.153 5195.8
58 5 1 5 0 1 0 0 7 0 2 999 0 1 1.4 93.444 -36.1 4.97 5228.1
31 1 0 2 0 1 1 1 5 2 2 999 0 1 1.4 94.465 -41.8 4.864 5228.1
88 5 0 0 0 0 0 0 2 2 2 999 0 1 -1.8 92.843 -50 1.663 5099.1
50 9 1 5 0 2 2 0 9 4 1 8 2 0 -3.4 92.431 -26.9 0.739 5017.5
60 4 1 6 2 0 1 0 6 3 1 999 0 1 1.4 93.918 -42.7 4.963 5228.1
41 7 2 3 0 1 0 0 4 0 2 999 0 1 -1.8 92.893 -46.2 1.354 5099.1
65 5 1 3 0 1 1 0 9 4 2 12 1 2 -1.1 94.601 -49.5 1.029 4963.6
56 4 1 5 0 1 0 0 4 0 2 999 1 0 -1.8 92.893 -46.2 1.299 5099.1
56 5 1 1 0 1 0 1 3 0 1 999 0 1 -1.8 93.075 -47.1 1.466 5099.1
31 0 0 3 0 1 0 0 4 0 2 999 0 1 -1.8 92.893 -46.2 1.299 5099.1
57 0 2 6 0 1 0 0 6 1 1 999 0 1 1.4 93.918 -42.7 4.961 5228.1
22 1 2 3 0 1 0 0 6 2 2 999 0 1 1.4 93.918 -42.7 4.963 5228.1
57 5 2 3 0 2 2 1 4 0 1 999 0 1 1.1 93.994 -36.4 4.857 5191
47 9 1 1 0 1 0 0 10 3 1 999 0 1 -0.1 93.2 -42 4.076 5195.8
48 2 1 1 0 0 0 0 4 2 3 999 0 1 -1.8 92.893 -46.2 1.334 5099.1
42 9 1 5 2 1 0 0 7 1 3 999 0 1 1.4 93.444 -36.1 4.963 5228.1
26 8 2 3 0 0 0 1 4 2 2 999 0 1 1.1 93.994 -36.4 4.859 5191
27 7 2 3 0 1 0 0 3 1 1 999 0 1 -1.8 93.075 -47.1 1.405 5099.1
29 0 1 3 0 0 0 0 4 1 2 999 1 0 -1.8 92.893 -46.2 1.291 5099.1
30 0 1 2 0 1 1 1 4 1 1 999 0 1 1.1 93.994 -36.4 4.857 5191
46 0 0 3 2 1 0 0 10 0 1 999 0 1 -0.1 93.2 -42 4.191 5195.8
32 6 2 5 0 2 2 0 7 1 7 999 0 1 1.4 93.444 -36.1 4.963 5228.1
45 0 1 5 0 0 0 0 6 4 1 999 0 1 1.4 93.918 -42.7 4.962 5228.1
46 10 1 3 2 1 0 0 10 1 2 999 0 1 -0.1 93.2 -42 4.153 5195.8
43 2 1 5 0 0 0 0 4 4 4 999 0 1 -1.8 92.893 -46.2 1.25 5099.1
27 0 1 3 0 1 0 0 6 0 3 999 0 1 1.4 93.918 -42.7 4.962 5228.1
45 0 1 3 0 1 0 0 4 3 2 999 1 0 -1.8 92.893 -46.2 1.327 5099.1
50 9 1 5 0 1 0 0 7 3 2 999 0 1 1.4 93.444 -36.1 4.968 5228.1
37 1 1 0 0 0 0 0 6 3 2 999 0 1 1.4 93.918 -42.7 4.958 5228.1
51 0 1 6 0 1 0 0 6 3 1 999 0 1 1.4 93.918 -42.7 4.963 5228.1
54 5 1 3 2 0 0 1 4 0 1 999 0 1 1.1 93.994 -36.4 4.857 5191
29 9 2 3 2 1 0 0 7 2 3 999 0 1 1.4 93.444 -36.1 4.964 5228.1
52 5 0 5 0 0 0 0 6 1 2 999 0 1 1.4 93.918 -42.7 4.961 5228.1
37 4 1 6 0 1 0 0 10 4 8 999 0 1 -0.1 93.2 -42 4.021 5195.8
33 0 1 6 0 1 0 0 7 1 3 999 0 1 1.4 93.444 -36.1 4.963 5228.1
56 5 1 0 0 0 0 0 6 3 4 999 0 1 1.4 93.918 -42.7 4.962 5228.1
47 4 1 2 0 0 0 1 10 0 1 999 0 1 -0.1 93.2 -42 4.191 5195.8
